Date,Line,Station,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-06-30,2,VADAPALANI,11846,665,0.0,0.0,0.0,0.0,4801.0,2616,202,429,971,643,481,135.0,883.0,7.0,,,,,,,,,,,
2025-06-30,2,ASHOK NAGAR,8569,516,0.0,0.0,0.0,0.0,4212.0,1683,133,215,543,404,300,52.0,502.0,3.0,,,,,,,,,,,
2025-06-30,2,EKKATTUTHANGAL,8564,425,0.0,0.0,0.0,0.0,4776.0,998,144,233,612,490,351,83.0,432.0,2.0,,,,,,,,,,,
2025-06-30,2,ALANDUR,5814,498,0.0,0.0,0.0,0.0,2790.0,1109,101,240,449,264,146,38.0,164.0,5.0,,,,,,,,,,,
2025-06-30,2,St. THOMAS MOUNT,7181,548,0.0,0.0,0.0,0.0,3693.0,1162,120,218,451,363,221,49.0,337.0,6.0,,,,,,,,,,,
2025-07-01,2,CENTRAL  METRO,10720,516,0.0,0.0,0.0,0.0,2928.0,3986,217,544,901,550,462,59.0,520.0,19.0,,,,,,,,,,,
2025-07-01,2,EGMORE,5871,290,0.0,0.0,0.0,0.0,1464.0,2379,109,205,480,334,313,42.0,243.0,5.0,,,,,,,,,,,
2025-07-01,2,NEHRU PARK,2272,165,0.0,0.0,0.0,0.0,968.0,581,42,46,157,122,76,7.0,102.0,5.0,,,,,,,,,,,
2025-07-01,2,KILPAUK,2219,145,0.0,0.0,0.0,0.0,747.0,662,41,56,179,94,128,13.0,149.0,0.0,,,,,,,,,,,
2025-07-01,2,PACHAIAPPA S COLLEGE,5343,237,0.0,0.0,0.0,0.0,2021.0,1320,154,226,602,263,140,12.0,306.0,57.0,,,,,,,,,,,
2025-07-01,2,SHENOY NAGAR,2722,183,0.0,0.0,0.0,0.0,1210.0,658,21,93,151,108,89,17.0,188.0,2.0,,,,,,,,,,,
2025-07-01,2,ANNA NAGAR EAST,5614,450,0.0,0.0,0.0,0.0,2428.0,1111,83,159,492,292,205,32.0,352.0,1.0,,,,,,,,,,,
2025-07-01,2,ANNA NAGAR TOWER,4926,434,0.0,0.0,0.0,0.0,2179.0,1073,57,114,351,264,169,24.0,250.0,7.0,,,,,,,,,,,
2025-07-01,2,THIRUMANGALAM,15236,1553,0.0,0.0,0.0,0.0,6856.0,2828,266,441,1159,805,527,107.0,654.0,10.0,,,,,,,,,,,
2025-07-01,2,KOYAMBEDU,12875,896,0.0,0.0,0.0,0.0,5201.0,3377,165,450,827,583,520,114.0,728.0,6.0,,,,,,,,,,,
2025-07-01,2,CMBT,6335,241,0.0,0.0,0.0,0.0,1803.0,2378,95,205,483,373,310,46.0,391.0,5.0,,,,,,,,,,,
2025-07-01,2,ARUMBAKKAM,4894,201,0.0,0.0,0.0,0.0,2017.0,1068,75,151,408,269,209,64.0,412.0,19.0,,,,,,,,,,,
2025-07-01,2,VADAPALANI,12269,828,0.0,0.0,0.0,0.0,3346.0,3401,251,569,1284,772,581,146.0,1060.0,16.0,,,,,,,,,,,
2025-07-01,2,ASHOK NAGAR,7358,499,0.0,0.0,0.0,0.0,3143.0,1630,116,219,548,340,317,56.0,480.0,2.0,,,,,,,,,,,
2025-07-01,2,EKKATTUTHANGAL,5728,479,0.0,0.0,0.0,0.0,1807.0,996,148,269,693,472,331,61.0,450.0,8.0,,,,,,,,,,,
2025-07-01,2,ALANDUR,4493,519,0.0,0.0,0.0,0.0,1542.0,1078,77,201,437,260,145,38.0,180.0,3.0,,,,,,,,,,,
2025-07-01,2,St. THOMAS MOUNT,6681,582,0.0,0.0,0.0,0.0,3125.0,1192,121,210,495,337,236,52.0,312.0,2.0,,,,,,,,,,,
2025-07-02,2,CENTRAL  METRO,12945,587,0.0,0.0,0.0,0.0,4472.0,4418,230,658,899,597,430,77.0,529.0,28.0,,,,,,,,,,,
2025-07-02,2,EGMORE,7225,292,0.0,0.0,0.0,0.0,2384.0,2745,147,201,499,338,314,36.0,259.0,5.0,,,,,,,,,,,
2025-07-02,2,NEHRU PARK,3242,145,0.0,0.0,0.0,0.0,1869.0,592,44,44,183,149,98,9.0,102.0,4.0,,,,,,,,,,,
2025-07-02,2,KILPAUK,3281,154,0.0,0.0,0.0,0.0,1619.0,750,31,75,188,134,140,21.0,162.0,0.0,,,,,,,,,,,
2025-07-02,2,PACHAIAPPA S COLLEGE,6396,224,0.0,0.0,0.0,0.0,3244.0,1290,169,178,536,264,150,15.0,284.0,37.0,,,,,,,,,,,
2025-07-02,2,SHENOY NAGAR,3665,198,0.0,0.0,0.0,0.0,2092.0,685,36,87,163,94,94,10.0,200.0,0.0,,,,,,,,,,,
2025-07-02,2,ANNA NAGAR EAST,7456,468,0.0,0.0,0.0,0.0,3901.0,1423,92,172,459,306,208,41.0,371.0,3.0,,,,,,,,,,,
2025-07-02,2,ANNA NAGAR TOWER,6708,455,0.0,0.0,0.0,0.0,3663.0,1250,81,137,368,245,160,51.0,292.0,3.0,,,,,,,,,,,
2025-07-02,2,THIRUMANGALAM,17858,1566,0.0,0.0,0.0,0.0,9534.0,2835,283,419,1102,746,560,118.0,658.0,9.0,,,,,,,,,,,
2025-07-02,2,KOYAMBEDU,13765,864,0.0,0.0,0.0,0.0,6177.0,3557,152,393,751,565,502,87.0,698.0,5.0,,,,,,,,,,,
2025-07-02,2,CMBT,6876,226,0.0,0.0,0.0,0.0,2550.0,2307,82,184,444,365,303,37.0,369.0,3.0,,,,,,,,,,,
2025-07-02,2,ARUMBAKKAM,5592,202,0.0,0.0,0.0,0.0,2524.0,1142,97,161,405,328,240,47.0,431.0,12.0,,,,,,,,,,,
2025-07-02,2,VADAPALANI,13026,788,0.0,0.0,0.0,0.0,5290.0,2984,212,483,1008,636,511,105.0,975.0,11.0,,,,,,,,,,,
2025-07-02,2,ASHOK NAGAR,8712,490,0.0,0.0,0.0,0.0,4506.0,1682,106,254,526,319,288,58.0,468.0,7.0,,,,,,,,,,,
2025-07-02,2,EKKATTUTHANGAL,9531,470,0.0,0.0,0.0,0.0,5483.0,1026,170,288,652,499,366,85.0,465.0,5.0,,,,,,,,,,,
2025-07-02,2,ALANDUR,6224,522,0.0,0.0,0.0,0.0,3005.0,1182,106,219,475,286,168,53.0,192.0,3.0,,,,,,,,,,,
2025-07-02,2,St. THOMAS MOUNT,7332,535,0.0,0.0,0.0,0.0,3904.0,1101,129,240,484,358,190,51.0,330.0,3.0,,,,,,,,,,,
2025-07-03,2,CENTRAL  METRO,11897,552,0.0,0.0,0.0,0.0,4391.0,3781,186,550,831,516,404,54.0,591.0,28.0,,,,,,,,,,,
2025-07-03,2,EGMORE,6650,298,0.0,0.0,0.0,0.0,2538.0,2237,85,162,412,292,282,54.0,279.0,5.0,,,,,,,,,,,
2025-07-03,2,NEHRU PARK,3201,144,0.0,0.0,0.0,0.0,1817.0,597,49,78,170,118,100,5.0,114.0,8.0,,,,,,,,,,,
2025-07-03,2,KILPAUK,3123,159,0.0,0.0,0.0,0.0,1617.0,624,33,98,172,108,119,15.0,170.0,1.0,,,,,,,,,,,
2025-07-03,2,PACHAIAPPA S COLLEGE,6628,269,0.0,0.0,0.0,0.0,3621.0,1121,141,173,546,250,125,17.0,321.0,41.0,,,,,,,,,,,
2025-07-03,2,SHENOY NAGAR,3600,183,0.0,0.0,0.0,0.0,2060.0,667,34,85,157,93,87,13.0,210.0,5.0,,,,,,,,,,,
2025-07-03,2,ANNA NAGAR EAST,7232,441,0.0,0.0,0.0,0.0,4025.0,1202,80,143,461,284,197,27.0,364.0,3.0,,,,,,,,,,,
2025-07-03,2,ANNA NAGAR TOWER,6317,451,0.0,0.0,0.0,0.0,3570.0,1051,71,131,315,219,189,33.0,281.0,3.0,,,,,,,,,,,
2025-07-03,2,THIRUMANGALAM,17845,1545,0.0,0.0,0.0,0.0,9578.0,2705,271,437,1106,812,533,127.0,699.0,9.0,,,,,,,,,,,
2025-07-03,2,KOYAMBEDU,13443,865,0.0,0.0,0.0,0.0,6330.0,3143,111,376,690,579,506,80.0,752.0,6.0,,,,,,,,,,,
2025-07-03,2,CMBT,6854,239,0.0,0.0,0.0,0.0,2567.0,2293,79,197,402,352,308,39.0,370.0,4.0,,,,,,,,,,,
2025-07-03,2,ARUMBAKKAM,5376,163,0.0,0.0,0.0,0.0,2594.0,968,77,163,330,287,223,68.0,483.0,15.0,,,,,,,,,,,
2025-07-03,2,VADAPALANI,12085,662,0.0,0.0,0.0,0.0,5115.0,2518,192,481,892,621,460,109.0,1007.0,9.0,,,,,,,,,,,
2025-07-03,2,ASHOK NAGAR,8588,503,0.0,0.0,0.0,0.0,4454.0,1503,114,223,519,386,313,50.0,511.0,2.0,,,,,,,,,,,
2025-07-03,2,EKKATTUTHANGAL,9368,441,0.0,0.0,0.0,0.0,5370.0,1006,160,286,680,525,317,69.0,491.0,4.0,,,,,,,,,,,
2025-07-03,2,ALANDUR,5895,477,0.0,0.0,0.0,0.0,2890.0,974,103,248,426,295,164,52.0,245.0,8.0,,,,,,,,,,,
2025-07-03,2,St. THOMAS MOUNT,7060,534,0.0,0.0,0.0,0.0,3832.0,1006,129,201,425,338,178,37.0,359.0,3.0,,,,,,,,,,,
2025-07-04,2,CENTRAL  METRO,12706,638,0.0,0.0,0.0,0.0,4362.0,4261,234,561,807,599,460,75.0,664.0,34.0,,,,,,,,,,,
2025-07-04,2,EGMORE,6931,304,0.0,0.0,0.0,0.0,2470.0,2442,135,195,406,314,302,34.0,320.0,3.0,,,,,,,,,,,
2025-07-04,2,NEHRU PARK,3456,152,0.0,0.0,0.0,0.0,1858.0,701,42,64,210,132,117,11.0,158.0,9.0,,,,,,,,,,,
2025-07-04,2,KILPAUK,2957,152,0.0,0.0,0.0,0.0,1302.0,678,34,79,223,163,109,20.0,193.0,0.0,,,,,,,,,,,
2025-07-04,2,PACHAIAPPA S COLLEGE,6661,241,0.0,0.0,0.0,0.0,3528.0,1237,145,194,569,257,131,15.0,306.0,32.0,,,,,,,,,,,
2025-07-04,2,SHENOY NAGAR,3671,203,0.0,0.0,0.0,0.0,2097.0,612,41,87,175,111,89,12.0,237.0,0.0,,,,,,,,,,,
2025-07-04,2,ANNA NAGAR EAST,7302,482,0.0,0.0,0.0,0.0,3995.0,1202,87,146,462,285,201,40.0,391.0,2.0,,,,,,,,,,,
2025-07-04,2,ANNA NAGAR TOWER,6643,488,0.0,0.0,0.0,0.0,3656.0,1018,106,148,414,251,188,37.0,334.0,1.0,,,,,,,,,,,
2025-07-04,2,THIRUMANGALAM,18607,1609,0.0,0.0,0.0,0.0,9498.0,2985,313,454,1266,879,617,122.0,839.0,5.0,,,,,,,,,,,
2025-07-04,2,KOYAMBEDU,14321,914,0.0,0.0,0.0,0.0,6422.0,3425,171,445,798,655,506,91.0,880.0,8.0,,,,,,,,,,,
2025-07-04,2,CMBT,7203,260,0.0,0.0,0.0,0.0,2550.0,2367,87,213,439,377,348,52.0,498.0,6.0,,,,,,,,,,,
2025-07-04,2,ARUMBAKKAM,5676,169,0.0,0.0,0.0,0.0,2794.0,979,55,176,371,298,194,56.0,567.0,12.0,,,,,,,,,,,
2025-07-04,2,VADAPALANI,13603,739,0.0,0.0,0.0,0.0,5333.0,2894,234,573,1112,755,565,132.0,1231.0,16.0,,,,,,,,,,,
2025-07-04,2,ASHOK NAGAR,9416,563,0.0,0.0,0.0,0.0,4488.0,1827,122,274,632,425,356,63.0,649.0,7.0,,,,,,,,,,,
2025-07-04,2,EKKATTUTHANGAL,9284,450,0.0,0.0,0.0,0.0,4796.0,1137,181,297,759,565,391,81.0,600.0,5.0,,,,,,,,,,,
2025-07-04,2,ALANDUR,6405,505,0.0,0.0,0.0,0.0,2928.0,1169,101,257,552,346,198,45.0,287.0,8.0,,,,,,,,,,,
2025-07-04,2,St. THOMAS MOUNT,7644,569,0.0,0.0,0.0,0.0,3799.0,1236,166,256,484,365,291,47.0,419.0,2.0,,,,,,,,,,,
2025-07-05,2,CENTRAL  METRO,11902,547,0.0,0.0,0.0,0.0,2985.0,4404,212,728,962,617,486,87.0,530.0,25.0,,,,,,,,,,,
2025-07-05,2,EGMORE,6348,261,0.0,0.0,0.0,0.0,1688.0,2566,96,213,431,352,310,59.0,295.0,3.0,,,,,,,,,,,
2025-07-05,2,NEHRU PARK,3139,146,0.0,0.0,0.0,0.0,1418.0,756,38,77,231,152,116,6.0,162.0,7.0,,,,,,,,,,,
2025-07-05,2,KILPAUK,2615,124,0.0,0.0,0.0,0.0,1136.0,625,49,67,184,128,117,27.0,151.0,2.0,,,,,,,,,,,
2025-07-05,2,PACHAIAPPA S COLLEGE,5202,200,0.0,0.0,0.0,0.0,2570.0,1050,116,171,457,191,127,11.0,245.0,31.0,,,,,,,,,,,
2025-07-05,2,SHENOY NAGAR,2954,150,0.0,0.0,0.0,0.0,1363.0,676,65,77,149,148,109,11.0,181.0,6.0,,,,,,,,,,,
2025-07-05,2,ANNA NAGAR EAST,6364,444,0.0,0.0,0.0,0.0,2736.0,1313,90,176,554,307,222,45.0,464.0,3.0,,,,,,,,,,,
2025-07-05,2,ANNA NAGAR TOWER,5897,410,0.0,0.0,0.0,0.0,2671.0,1271,85,145,437,308,158,49.0,351.0,7.0,,,,,,,,,,,
2025-07-05,2,THIRUMANGALAM,15041,1234,0.0,0.0,0.0,0.0,5916.0,3389,294,462,1182,840,586,108.0,895.0,7.0,,,,,,,,,,,
2025-07-05,2,KOYAMBEDU,12669,753,0.0,0.0,0.0,0.0,4135.0,3782,191,484,912,747,552,116.0,824.0,12.0,,,,,,,,,,,
2025-07-05,2,CMBT,6683,212,0.0,0.0,0.0,0.0,1817.0,2515,126,195,486,399,317,67.0,457.0,13.0,,,,,,,,,,,
2025-07-05,2,ARUMBAKKAM,5027,178,0.0,0.0,0.0,0.0,1899.0,1080,74,175,441,311,257,50.0,503.0,20.0,,,,,,,,,,,
2025-07-05,2,VADAPALANI,14576,757,0.0,0.0,0.0,0.0,4396.0,3342,319,755,1595,1016,690,164.0,1512.0,13.0,,,,,,,,,,,
2025-07-05,2,ASHOK NAGAR,7728,440,0.0,0.0,0.0,0.0,3107.0,1859,116,288,616,355,310,38.0,586.0,6.0,,,,,,,,,,,
2025-07-05,2,EKKATTUTHANGAL,5552,247,0.0,0.0,0.0,0.0,2136.0,1083,105,197,503,440,292,77.0,404.0,1.0,,,,,,,,,,,
2025-07-05,2,ALANDUR,4926,406,0.0,0.0,0.0,0.0,1575.0,1355,90,275,420,299,179,47.0,267.0,8.0,,,,,,,,,,,
2025-07-05,2,St. THOMAS MOUNT,6643,472,0.0,0.0,0.0,0.0,2341.0,1502,133,287,654,425,300,71.0,446.0,6.0,,,,,,,,,,,
2025-07-06,2,CENTRAL  METRO,9987,340,0.0,0.0,0.0,0.0,1340.0,4792,207,741,904,567,443,88.0,542.0,12.0,,,,,,,,,,,
2025-07-06,2,EGMORE,5553,208,0.0,0.0,0.0,0.0,909.0,2563,138,210,499,361,312,49.0,293.0,8.0,,,,,,,,,,,
2025-07-06,2,NEHRU PARK,1860,95,0.0,0.0,0.0,0.0,541.0,606,38,70,131,85,124,16.0,151.0,0.0,,,,,,,,,,,
2025-07-06,2,KILPAUK,1338,47,0.0,0.0,0.0,0.0,402.0,413,28,57,137,67,71,8.0,103.0,1.0,,,,,,,,,,,
2025-07-06,2,PACHAIAPPA S COLLEGE,1777,106,0.0,0.0,0.0,0.0,647.0,580,22,46,135,82,59,8.0,88.0,2.0,,,,,,,,,,,
2025-07-06,2,SHENOY NAGAR,1899,112,0.0,0.0,0.0,0.0,575.0,614,45,73,145,89,112,21.0,109.0,0.0,,,,,,,,,,,
2025-07-06,2,ANNA NAGAR EAST,4353,275,0.0,0.0,0.0,0.0,1350.0,1214,96,126,428,246,194,21.0,397.0,5.0,,,,,,,,,,,
2025-07-06,2,ANNA NAGAR TOWER,3807,244,0.0,0.0,0.0,0.0,1117.0,1108,64,126,433,259,150,38.0,262.0,2.0,,,,,,,,,,,
2025-07-06,2,THIRUMANGALAM,10366,708,0.0,0.0,0.0,23.0,2507.0,3241,259,406,1064,679,490,96.0,885.0,3.0,,,,,,,,,,,
2025-07-06,2,KOYAMBEDU,9140,462,0.0,0.0,0.0,0.0,1830.0,3562,199,455,728,666,539,85.0,608.0,5.0,,,,,,,,,,,
2025-07-06,2,CMBT,6157,192,0.0,0.0,0.0,0.0,967.0,2773,111,262,475,497,392,54.0,432.0,0.0,,,,,,,,,,,
2025-07-06,2,ARUMBAKKAM,3629,106,0.0,0.0,0.0,0.0,861.0,1299,68,119,347,252,226,56.0,288.0,3.0,,,,,,,,,,,
2025-07-06,2,VADAPALANI,12425,563,0.0,0.0,0.0,0.0,2472.0,3730,386,767,1444,936,734,134.0,1247.0,8.0,,,,,,,,,,,
2025-07-06,2,ASHOK NAGAR,4810,291,0.0,0.0,0.0,0.0,1317.0,1572,99,215,420,276,233,62.0,321.0,3.0,,,,,,,,,,,
2025-07-06,2,EKKATTUTHANGAL,3080,101,0.0,0.0,0.0,0.0,775.0,835,55,131,344,309,236,45.0,244.0,5.0,,,,,,,,,,,
2025-07-06,2,ALANDUR,3692,307,0.0,0.0,0.0,0.0,773.0,1252,112,253,343,192,173,46.0,233.0,3.0,,,,,,,,,,,
2025-07-06,2,St. THOMAS MOUNT,4725,288,0.0,0.0,0.0,0.0,965.0,1428,128,248,628,341,280,30.0,385.0,2.0,,,,,,,,,,,
2025-07-07,2,CENTRAL  METRO,13412,662,0.0,0.0,0.0,0.0,4204.0,4494,210,757,982,756,511,92.0,710.0,16.0,,,,,,,,,,,
2025-07-07,2,EGMORE,7079,311,0.0,0.0,0.0,0.0,2445.0,2382,138,199,467,363,353,51.0,356.0,10.0,,,,,,,,,,,
2025-07-07,2,NEHRU PARK,3176,173,0.0,0.0,0.0,0.0,1742.0,614,29,54,194,125,102,12.0,125.0,0.0,,,,,,,,,,,
2025-07-07,2,KILPAUK,3037,142,0.0,0.0,0.0,0.0,1477.0,723,47,55,181,100,107,14.0,185.0,0.0,,,,,,,,,,,
2025-07-07,2,PACHAIAPPA S COLLEGE,3730,250,0.0,0.0,0.0,0.0,1956.0,755,40,60,178,115,106,13.0,253.0,1.0,,,,,,,,,,,
2025-07-07,2,SHENOY NAGAR,3577,203,0.0,0.0,0.0,0.0,1949.0,703,30,69,180,97,98,15.0,225.0,3.0,,,,,,,,,,,
2025-07-07,2,ANNA NAGAR EAST,7091,458,0.0,0.0,0.0,0.0,3806.0,1219,69,128,414,285,186,30.0,479.0,12.0,,,,,,,,,,,
2025-07-07,2,ANNA NAGAR TOWER,6211,408,0.0,0.0,0.0,0.0,3443.0,1056,75,124,350,206,155,31.0,351.0,7.0,,,,,,,,,,,
2025-07-07,2,THIRUMANGALAM,17805,1560,0.0,0.0,0.0,0.0,9159.0,2991,293,402,1134,731,521,93.0,889.0,6.0,,,,,,,,,,,
2025-07-07,2,KOYAMBEDU,16376,981,0.0,0.0,0.0,0.0,6633.0,4395,193,606,965,811,705,110.0,959.0,9.0,,,,,,,,,,,
2025-07-07,2,CMBT,8239,281,0.0,0.0,0.0,0.0,2483.0,2857,121,291,642,513,476,67.0,498.0,5.0,,,,,,,,,,,
2025-07-07,2,ARUMBAKKAM,5654,159,0.0,0.0,0.0,0.0,2583.0,1171,52,154,372,278,223,57.0,591.0,11.0,,,,,,,,,,,
2025-07-07,2,VADAPALANI,13589,728,0.0,0.0,0.0,0.0,5071.0,3291,244,541,1146,658,531,109.0,1243.0,10.0,,,,,,,,,,,
2025-07-07,2,ASHOK NAGAR,8747,483,0.0,0.0,0.0,0.0,4349.0,1810,106,200,504,331,302,49.0,602.0,4.0,,,,,,,,,,,
2025-07-07,2,EKKATTUTHANGAL,8960,407,0.0,0.0,0.0,0.0,5027.0,1079,126,267,605,437,313,61.0,607.0,13.0,,,,,,,,,,,
2025-07-07,2,ALANDUR,6010,508,0.0,0.0,0.0,0.0,2710.0,1220,94,218,468,280,174,46.0,277.0,4.0,,,,,,,,,,,
2025-07-07,2,St. THOMAS MOUNT,7718,562,0.0,0.0,0.0,0.0,3765.0,1414,128,241,533,373,230,34.0,423.0,1.0,,,,,,,,,,,
2025-07-08,2,CENTRAL  METRO,11469,562,0.0,0.0,0.0,0.0,3960.0,3981,205,469,669,528,395,46.0,620.0,14.0,,,,,,,,,,,
2025-07-08,2,EGMORE,6703,300,0.0,0.0,0.0,0.0,2335.0,2407,108,187,445,284,247,38.0,349.0,1.0,,,,,,,,,,,
2025-07-08,2,NEHRU PARK,3037,145,0.0,0.0,0.0,0.0,1758.0,557,36,66,155,100,75,8.0,135.0,0.0,,,,,,,,,,,
2025-07-08,2,KILPAUK,3084,170,0.0,0.0,0.0,0.0,1572.0,650,34,53,153,117,117,18.0,188.0,5.0,,,,,,,,,,,
2025-07-08,2,PACHAIAPPA S COLLEGE,3599,219,0.0,0.0,0.0,0.0,2063.0,607,34,66,154,113,89,8.0,240.0,1.0,,,,,,,,,,,
2025-07-08,2,SHENOY NAGAR,3590,210,0.0,0.0,0.0,0.0,2077.0,641,31,74,122,116,82,5.0,221.0,3.0,,,,,,,,,,,
2025-07-08,2,ANNA NAGAR EAST,7158,407,0.0,0.0,0.0,0.0,4004.0,1094,99,138,430,262,186,31.0,499.0,5.0,,,,,,,,,,,
2025-07-08,2,ANNA NAGAR TOWER,6424,499,0.0,0.0,0.0,0.0,3615.0,976,63,127,337,218,151,31.0,396.0,4.0,,,,,,,,,,,
2025-07-08,2,THIRUMANGALAM,18009,1650,0.0,0.0,0.0,0.0,9651.0,2613,284,426,1087,728,478,97.0,962.0,2.0,,,,,,,,,,,
2025-07-08,2,KOYAMBEDU,14925,903,0.0,0.0,0.0,0.0,6869.0,3572,173,402,772,649,509,97.0,960.0,11.0,,,,,,,,,,,
2025-07-08,2,CMBT,7530,261,0.0,0.0,0.0,0.0,2602.0,2624,77,208,520,378,313,32.0,505.0,3.0,,,,,,,,,,,
2025-07-08,2,ARUMBAKKAM,5743,186,0.0,0.0,0.0,0.0,2729.0,1001,48,132,372,249,269,42.0,699.0,10.0,,,,,,,,,,,
2025-07-08,2,VADAPALANI,14220,749,0.0,0.0,0.0,0.0,5620.0,3065,205,463,1175,691,550,93.0,1580.0,13.0,,,,,,,,,,,
2025-07-08,2,ASHOK NAGAR,8504,481,0.0,0.0,0.0,0.0,4310.0,1580,108,233,546,300,276,35.0,627.0,2.0,,,,,,,,,,,
2025-07-08,2,EKKATTUTHANGAL,9623,497,0.0,0.0,0.0,0.0,5527.0,1092,159,265,608,459,339,58.0,596.0,4.0,,,,,,,,,,,
2025-07-08,2,ALANDUR,5833,529,0.0,0.0,0.0,0.0,2817.0,943,101,236,429,251,180,36.0,296.0,5.0,,,,,,,,,,,
2025-07-08,2,St. THOMAS MOUNT,7573,572,0.0,0.0,0.0,0.0,3900.0,1155,138,204,523,318,191,48.0,503.0,6.0,,,,,,,,,,,
2025-07-09,2,CENTRAL  METRO,11885,581,0.0,0.0,0.0,0.0,4035.0,4118,180,517,681,535,409,92.0,717.0,6.0,,,,,,,,,,,
2025-07-09,2,EGMORE,6762,321,0.0,0.0,0.0,0.0,2345.0,2459,121,157,419,244,322,41.0,322.0,4.0,,,,,,,,,,,
2025-07-09,2,NEHRU PARK,3138,148,0.0,0.0,0.0,0.0,1747.0,600,24,63,155,117,104,11.0,162.0,0.0,,,,,,,,,,,
2025-07-09,2,KILPAUK,3041,144,0.0,0.0,0.0,0.0,1557.0,642,35,58,181,107,90,10.0,206.0,1.0,,,,,,,,,,,
2025-07-09,2,PACHAIAPPA S COLLEGE,3585,207,0.0,0.0,0.0,0.0,1974.0,683,42,65,136,114,98,10.0,251.0,0.0,,,,,,,,,,,
2025-07-09,2,SHENOY NAGAR,3693,218,0.0,0.0,0.0,0.0,2080.0,636,40,72,165,88,104,14.0,267.0,2.0,,,,,,,,,,,
2025-07-09,2,ANNA NAGAR EAST,7030,445,0.0,0.0,0.0,0.0,3821.0,1069,69,147,433,253,179,23.0,583.0,1.0,,,,,,,,,,,
2025-07-09,2,ANNA NAGAR TOWER,6532,459,0.0,0.0,0.0,0.0,3729.0,986,76,122,338,203,145,30.0,435.0,5.0,,,,,,,,,,,
2025-07-09,2,THIRUMANGALAM,16595,1604,0.0,0.0,0.0,0.0,8164.0,2701,269,390,1109,698,516,113.0,1001.0,2.0,,,,,,,,,,,
2025-07-09,2,KOYAMBEDU,14604,912,0.0,0.0,0.0,0.0,6593.0,3467,148,400,750,631,527,119.0,1041.0,5.0,,,,,,,,,,,
2025-07-09,2,CMBT,6899,203,0.0,0.0,0.0,0.0,2518.0,2354,81,179,422,323,277,43.0,494.0,3.0,,,,,,,,,,,
2025-07-09,2,ARUMBAKKAM,5557,191,0.0,0.0,0.0,0.0,2645.0,963,46,156,374,251,195,38.0,687.0,5.0,,,,,,,,,,,
2025-07-09,2,VADAPALANI,12991,657,0.0,0.0,0.0,0.0,5161.0,2869,206,435,1028,676,409,82.0,1441.0,9.0,,,,,,,,,,,
2025-07-09,2,ASHOK NAGAR,8891,494,0.0,0.0,0.0,0.0,4373.0,1761,113,218,524,350,284,43.0,710.0,8.0,,,,,,,,,,,
2025-07-09,2,EKKATTUTHANGAL,9197,475,0.0,0.0,0.0,0.0,5093.0,1055,146,285,682,459,304,70.0,603.0,5.0,,,,,,,,,,,
2025-07-09,2,ALANDUR,6192,550,0.0,0.0,0.0,0.0,3077.0,1015,110,215,465,252,155,32.0,305.0,2.0,,,,,,,,,,,
2025-07-09,2,St. THOMAS MOUNT,7112,533,0.0,0.0,0.0,0.0,3581.0,1098,125,173,527,318,220,42.0,478.0,2.0,,,,,,,,,,,
2025-07-10,2,CENTRAL  METRO,11231,561,0.0,0.0,0.0,0.0,3938.0,3878,127,439,622,471,433,71.0,664.0,14.0,,,,,,,,,,,
2025-07-10,2,EGMORE,6492,302,0.0,0.0,0.0,0.0,2213.0,2399,84,143,388,263,250,56.0,389.0,3.0,,,,,,,,,,,
2025-07-10,2,NEHRU PARK,2966,144,0.0,0.0,0.0,0.0,1733.0,506,22,61,150,112,89,18.0,126.0,1.0,,,,,,,,,,,
2025-07-10,2,KILPAUK,2919,142,0.0,0.0,0.0,0.0,1532.0,596,39,53,179,98,87,16.0,168.0,3.0,,,,,,,,,,,
2025-07-10,2,PACHAIAPPA S COLLEGE,3697,220,0.0,0.0,0.0,0.0,2081.0,670,42,51,146,130,93,8.0,253.0,0.0,,,,,,,,,,,
2025-07-10,2,SHENOY NAGAR,3713,201,0.0,0.0,0.0,0.0,2112.0,677,42,79,148,91,97,9.0,254.0,1.0,,,,,,,,,,,
2025-07-10,2,ANNA NAGAR EAST,7372,441,0.0,0.0,0.0,0.0,4099.0,1068,82,147,455,291,188,31.0,556.0,5.0,,,,,,,,,,,
2025-07-10,2,ANNA NAGAR TOWER,6598,473,0.0,0.0,0.0,0.0,3620.0,1082,63,149,354,240,168,32.0,413.0,2.0,,,,,,,,,,,
2025-07-10,2,THIRUMANGALAM,18208,1593,0.0,0.0,0.0,0.0,9671.0,2721,250,438,1100,722,500,109.0,1072.0,7.0,,,,,,,,,,,
2025-07-10,2,KOYAMBEDU,13891,834,0.0,0.0,0.0,0.0,6334.0,3310,171,399,680,608,485,84.0,971.0,6.0,,,,,,,,,,,
2025-07-10,2,CMBT,7074,259,0.0,0.0,0.0,0.0,2420.0,2368,105,175,441,339,351,43.0,567.0,5.0,,,,,,,,,,,
